,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
2505,-117.13,32.71,44.0,1697.0,413.0,1396.0,363.0,1.5474,NEAR OCEAN
2506,-118.34,34.03,48.0,1426.0,331.0,784.0,356.0,1.6581,<1H OCEAN
2507,-121.9,37.28,34.0,4613.0,749.0,2050.0,725.0,5.3922,<1H OCEAN
2508,-118.5,34.21,36.0,1254.0,229.0,629.0,245.0,4.9643,<1H OCEAN
2509,-118.36,34.03,38.0,2365.0,638.0,2259.0,607.0,2.0879,<1H OCEAN
2510,-118.34,33.99,34.0,397.0,132.0,250.0,121.0,1.675,<1H OCEAN
2511,-122.07,38.26,15.0,1173.0,146.0,450.0,154.0,6.0487,INLAND
2512,-121.95,38.43,19.0,3011.0,551.0,1665.0,535.0,5.1534,INLAND
2513,-123.2,39.16,14.0,1908.0,484.0,1195.0,467.0,1.7929,<1H OCEAN
2514,-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704,<1H OCEAN
2515,-117.23,33.78,23.0,3465.0,703.0,2672.0,607.0,1.9767,INLAND
2516,-121.76,38.25,32.0,1495.0,333.0,905.0,281.0,2.625,INLAND
2517,-122.02,37.34,26.0,1992.0,328.0,980.0,342.0,6.2475,<1H OCEAN
2518,-119.81,36.81,33.0,3972.0,594.0,1324.0,561.0,5.4513,INLAND
2519,-122.49,37.76,49.0,1724.0,295.0,795.0,297.0,4.3977,NEAR BAY
2520,-118.11,33.83,36.0,1726.0,287.0,820.0,288.0,5.5767,<1H OCEAN
2521,-122.95,39.13,17.0,380.0,69.0,225.0,72.0,3.25,INLAND
2522,-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575,INLAND
2523,-118.18,34.08,31.0,1318.0,311.0,1164.0,289.0,2.9939,<1H OCEAN
2524,-118.42,34.16,17.0,277.0,70.0,119.0,59.0,4.0208,<1H OCEAN
2525,-118.27,34.05,47.0,661.0,359.0,1406.0,307.0,1.3169,<1H OCEAN
2526,-122.5,37.79,52.0,8.0,1.0,13.0,1.0,15.0001,NEAR BAY
2527,-116.29,33.74,6.0,12991.0,2555.0,4571.0,1926.0,4.7195,INLAND
2528,-122.33,37.58,27.0,5144.0,1481.0,2518.0,1447.0,3.4836,NEAR OCEAN
2529,-118.36,34.05,50.0,3518.0,812.0,1724.0,758.0,3.0833,<1H OCEAN
2530,-117.75,34.06,52.0,24.0,6.0,46.0,7.0,1.625,INLAND
2531,-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,NEAR OCEAN
2532,-117.68,34.01,20.0,7326.0,1555.0,5718.0,1538.0,3.2073,INLAND
2533,-118.26,33.92,40.0,1076.0,244.0,705.0,255.0,1.7986,<1H OCEAN
2534,-117.36,33.17,24.0,2046.0,442.0,812.0,367.0,2.3182,NEAR OCEAN
2535,-122.43,37.75,52.0,2700.0,595.0,1181.0,575.0,3.575,NEAR BAY
2536,-121.63,39.75,37.0,1296.0,296.0,569.0,257.0,1.8616,INLAND
2537,-117.15,32.81,34.0,1629.0,318.0,900.0,282.0,3.1458,NEAR OCEAN
2538,-117.67,34.03,20.0,8561.0,1411.0,4861.0,1450.0,4.7056,INLAND
2539,-117.32,33.99,27.0,5464.0,850.0,2400.0,836.0,4.711,INLAND
2540,-118.32,34.09,30.0,1871.0,766.0,2595.0,819.0,2.0044,<1H OCEAN
2541,-118.43,34.22,36.0,1372.0,295.0,774.0,306.0,3.6618,<1H OCEAN
2542,-122.47,37.65,27.0,8103.0,1655.0,5023.0,1605.0,4.6452,NEAR OCEAN
2543,-118.22,33.93,39.0,1921.0,483.0,2286.0,470.0,3.0167,<1H OCEAN
2544,-118.39,34.17,40.0,1696.0,372.0,835.0,385.0,3.6563,<1H OCEAN
2545,-118.09,33.8,36.0,1724.0,322.0,838.0,328.0,4.4831,<1H OCEAN
2546,-118.06,33.83,21.0,3941.0,655.0,1897.0,670.0,4.88,<1H OCEAN
2547,-122.13,37.68,44.0,2147.0,399.0,1175.0,401.0,4.1974,NEAR BAY
2548,-122.29,37.92,35.0,583.0,88.0,235.0,84.0,5.943,NEAR BAY
2549,-117.77,34.06,27.0,2178.0,629.0,2379.0,591.0,1.9766,INLAND
2550,-117.3,33.85,15.0,3991.0,751.0,2317.0,657.0,2.9542,INLAND
2551,-118.45,34.25,21.0,2143.0,565.0,1803.0,497.0,3.9833,<1H OCEAN
2552,-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,<1H OCEAN
2553,-117.96,33.75,25.0,1323.0,208.0,852.0,229.0,4.6167,<1H OCEAN
2554,-122.29,37.56,12.0,6474.0,1467.0,2516.0,1390.0,5.0353,NEAR BAY
2555,-122.04,36.96,44.0,1294.0,269.0,645.0,259.0,3.2437,NEAR OCEAN
2556,-117.86,33.74,32.0,691.0,151.0,926.0,148.0,4.125,<1H OCEAN
2557,-118.34,34.0,49.0,2465.0,372.0,1018.0,359.0,4.0,<1H OCEAN
2558,-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687,NEAR OCEAN
2559,-117.99,33.74,26.0,4065.0,741.0,1960.0,739.0,4.506,<1H OCEAN
2560,-120.27,38.31,13.0,3297.0,662.0,267.0,97.0,3.075,INLAND
2561,-121.24,39.37,16.0,2785.0,616.0,1387.0,530.0,2.3886,INLAND
2562,-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2.8058,NEAR OCEAN
2563,-117.18,32.76,17.0,711.0,254.0,327.0,227.0,2.6493,NEAR OCEAN
2564,-122.25,37.81,28.0,5806.0,1603.0,2563.0,1497.0,3.2177,NEAR BAY
2565,-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184,NEAR OCEAN
2566,-120.62,35.28,28.0,3952.0,592.0,1469.0,571.0,6.3144,NEAR OCEAN
2567,-117.31,34.43,16.0,5130.0,1172.0,3126.0,1046.0,1.6784,INLAND
2568,-118.75,34.17,18.0,6217.0,858.0,2703.0,834.0,6.8075,NEAR OCEAN
2569,-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,NEAR BAY
2570,-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,INLAND
2571,-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,INLAND
2572,-122.4,37.76,52.0,1185.0,246.0,480.0,253.0,4.4074,NEAR BAY
2573,-118.24,33.99,41.0,1425.0,372.0,1803.0,353.0,1.6731,<1H OCEAN
2574,-118.25,34.13,36.0,2946.0,1025.0,2542.0,912.0,2.2244,<1H OCEAN
2575,-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,3.5757,<1H OCEAN
2576,-117.86,33.9,25.0,3205.0,409.0,1291.0,408.0,7.2478,<1H OCEAN
2577,-117.69,33.54,20.0,1767.0,280.0,801.0,284.0,6.5394,<1H OCEAN
2578,-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,7.3343,INLAND
2579,-117.18,33.78,7.0,1697.0,424.0,808.0,354.0,1.3417,INLAND
2580,-118.1,33.79,35.0,2370.0,379.0,996.0,380.0,5.7368,<1H OCEAN
2581,-118.16,34.06,27.0,1675.0,274.0,785.0,275.0,5.828,<1H OCEAN
2582,-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,INLAND
2583,-117.92,33.75,23.0,893.0,223.0,1149.0,216.0,2.6442,<1H OCEAN
2584,-119.77,36.3,24.0,2202.0,471.0,1052.0,439.0,2.1038,INLAND
2585,-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792,INLAND
2586,-119.14,34.49,17.0,321.0,44.0,92.0,39.0,7.75,<1H OCEAN
2587,-117.17,32.82,21.0,2869.0,596.0,1471.0,577.0,3.0375,NEAR OCEAN
2588,-121.23,38.67,27.0,5266.0,971.0,2432.0,948.0,3.8954,INLAND
2589,-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,<1H OCEAN
2590,-118.19,34.02,34.0,1478.0,369.0,1735.0,348.0,1.8875,<1H OCEAN
2591,-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,NEAR BAY
2592,-122.47,37.69,35.0,1720.0,421.0,1452.0,425.0,3.5909,NEAR OCEAN
2593,-117.97,33.68,23.0,1722.0,316.0,865.0,309.0,4.6452,<1H OCEAN
2594,-121.37,36.83,14.0,3658.0,612.0,1951.0,600.0,4.76,INLAND
2595,-118.96,35.4,27.0,2473.0,400.0,1271.0,427.0,3.5524,INLAND
2596,-122.0,38.35,34.0,1084.0,187.0,561.0,198.0,4.2115,INLAND
2597,-117.9,34.1,31.0,3007.0,653.0,1766.0,616.0,3.7083,<1H OCEAN
2598,-118.15,34.12,52.0,1518.0,344.0,725.0,296.0,3.4018,<1H OCEAN
2599,-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,NEAR BAY
2600,-118.57,34.22,17.0,3262.0,753.0,1879.0,708.0,4.1359,<1H OCEAN
2601,-120.08,37.06,18.0,402.0,76.0,213.0,71.0,1.9063,INLAND
2602,-118.2,33.84,35.0,3405.0,779.0,1953.0,671.0,2.7813,NEAR OCEAN
2603,-120.85,37.77,37.0,1738.0,403.0,936.0,366.0,2.4717,INLAND
2604,-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,<1H OCEAN
2605,-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,<1H OCEAN
2606,-117.18,33.51,13.0,270.0,42.0,120.0,42.0,6.993,<1H OCEAN
2607,-118.22,33.98,15.0,1011.0,274.0,899.0,219.0,2.7045,<1H OCEAN
2608,-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2.0848,<1H OCEAN
2609,-122.72,40.17,16.0,396.0,78.0,188.0,72.0,1.3889,INLAND
2610,-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,NEAR BAY
2611,-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,INLAND
2612,-119.16,36.28,18.0,2377.0,414.0,1359.0,424.0,4.4,INLAND
2613,-117.27,33.68,8.0,26322.0,4072.0,9360.0,3361.0,5.3238,<1H OCEAN
2614,-117.09,32.64,20.0,1999.0,651.0,1302.0,592.0,1.6321,NEAR OCEAN
2615,-119.99,36.8,45.0,1270.0,242.0,598.0,214.0,3.2813,INLAND
2616,-117.94,34.08,34.0,1970.0,476.0,1269.0,406.0,4.064,<1H OCEAN
2617,-117.87,33.88,28.0,2612.0,602.0,1682.0,563.0,3.6417,<1H OCEAN
2618,-121.29,37.98,49.0,2501.0,565.0,1171.0,550.0,2.5043,INLAND
2619,-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,<1H OCEAN
2620,-118.17,33.79,32.0,2171.0,672.0,3002.0,648.0,2.375,NEAR OCEAN
2621,-117.22,32.87,5.0,3511.0,1008.0,1599.0,918.0,3.8542,NEAR OCEAN
2622,-121.93,37.93,16.0,2876.0,391.0,1089.0,377.0,6.299,INLAND
2623,-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,<1H OCEAN
2624,-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1.2716,INLAND
2625,-118.2,34.11,37.0,2040.0,611.0,1698.0,545.0,1.9355,<1H OCEAN
2626,-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,<1H OCEAN
2627,-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,INLAND
2628,-119.02,35.37,44.0,2687.0,620.0,1521.0,549.0,1.7213,INLAND
2629,-119.16,34.12,17.0,224.0,70.0,147.0,71.0,3.6167,NEAR OCEAN
2630,-119.86,34.38,26.0,1626.0,375.0,1580.0,359.0,2.1471,NEAR OCEAN
2631,-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,INLAND
2632,-118.02,33.95,35.0,2085.0,400.0,1112.0,391.0,3.4886,<1H OCEAN
2633,-119.3,36.34,45.0,3723.0,831.0,2256.0,770.0,1.8299,INLAND
2634,-121.8,38.01,46.0,2273.0,495.0,1088.0,447.0,2.2532,INLAND
2635,-121.33,38.66,15.0,4371.0,908.0,1842.0,818.0,2.7797,INLAND
2636,-122.17,37.88,32.0,3633.0,508.0,1393.0,506.0,7.6917,NEAR BAY
2637,-118.29,34.01,40.0,885.0,312.0,799.0,221.0,1.1667,<1H OCEAN
2638,-121.42,37.75,33.0,1999.0,368.0,1061.0,390.0,3.5242,INLAND
2639,-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,NEAR BAY
2640,-118.09,34.09,40.0,855.0,208.0,745.0,222.0,3.0125,<1H OCEAN
2641,-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,NEAR BAY
2642,-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,<1H OCEAN
2643,-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,<1H OCEAN
2644,-119.36,36.33,11.0,3221.0,617.0,1351.0,565.0,2.9844,INLAND
2645,-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,<1H OCEAN
2646,-117.91,34.02,17.0,5973.0,1384.0,4349.0,1229.0,3.2799,<1H OCEAN
2647,-118.57,34.25,20.0,4679.0,609.0,1945.0,609.0,8.7471,<1H OCEAN
2648,-122.01,37.36,16.0,1105.0,354.0,499.0,324.0,4.2061,<1H OCEAN
2649,-122.08,37.38,33.0,2771.0,659.0,1496.0,581.0,3.4042,NEAR BAY
2650,-120.59,38.45,13.0,2944.0,558.0,1091.0,466.0,3.0,INLAND
2651,-118.56,34.2,35.0,2273.0,,1431.0,403.0,4.0789,<1H OCEAN
2652,-122.24,37.81,52.0,2093.0,550.0,918.0,483.0,2.7477,NEAR BAY
2653,-119.64,36.31,27.0,1513.0,314.0,1071.0,284.0,1.5909,INLAND
2654,-117.83,33.65,9.0,638.0,266.0,426.0,234.0,3.7875,<1H OCEAN
2655,-117.65,33.4,17.0,2737.0,654.0,910.0,492.0,3.5729,NEAR OCEAN
2656,-118.12,33.77,10.0,7264.0,1137.0,2528.0,1057.0,10.2233,NEAR OCEAN
2657,-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,INLAND
2658,-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,NEAR BAY
2659,-117.94,33.94,25.0,3250.0,546.0,1452.0,501.0,5.1084,<1H OCEAN
2660,-118.01,33.77,32.0,1771.0,296.0,995.0,272.0,5.8362,<1H OCEAN
2661,-123.18,40.58,18.0,1451.0,278.0,695.0,254.0,1.7262,INLAND
2662,-117.3,34.15,40.0,961.0,199.0,509.0,182.0,2.06,INLAND
2663,-122.4,38.53,24.0,1741.0,289.0,564.0,231.0,3.6118,INLAND
2664,-121.41,38.6,16.0,5407.0,1467.0,2523.0,1265.0,2.0471,INLAND
2665,-121.18,39.19,16.0,1528.0,351.0,729.0,319.0,2.4688,INLAND
2666,-118.25,33.78,32.0,296.0,139.0,511.0,133.0,1.4444,NEAR OCEAN
2667,-120.45,34.65,27.0,2215.0,578.0,1544.0,527.0,1.9257,NEAR OCEAN
2668,-118.32,33.35,27.0,1675.0,521.0,744.0,331.0,2.1579,ISLAND
2669,-121.64,36.82,18.0,1819.0,283.0,919.0,295.0,4.1696,<1H OCEAN
2670,-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543,NEAR BAY
2671,-121.38,38.59,38.0,1839.0,287.0,685.0,276.0,4.5313,INLAND
2672,-118.06,34.09,40.0,1975.0,389.0,1116.0,378.0,4.2898,<1H OCEAN
2673,-116.36,33.78,6.0,24121.0,4522.0,4176.0,2221.0,3.3799,INLAND
2674,-117.76,33.88,9.0,4838.0,759.0,2090.0,695.0,6.6536,<1H OCEAN
2675,-118.47,34.02,35.0,3057.0,774.0,2223.0,732.0,2.0745,<1H OCEAN
2676,-117.9,33.61,41.0,1521.0,328.0,527.0,275.0,4.0764,<1H OCEAN
2677,-123.85,39.39,23.0,4671.0,912.0,2095.0,857.0,3.184,<1H OCEAN
2678,-122.83,38.39,19.0,1765.0,394.0,868.0,388.0,2.462,<1H OCEAN
2679,-122.44,37.76,52.0,1968.0,472.0,784.0,430.0,3.3702,NEAR BAY
2680,-122.42,37.74,52.0,1786.0,427.0,856.0,394.0,3.0833,NEAR BAY
2681,-118.25,34.0,41.0,1768.0,475.0,1721.0,474.0,1.303,<1H OCEAN
2682,-118.28,34.06,52.0,1261.0,616.0,2309.0,581.0,1.6184,<1H OCEAN
2683,-120.84,37.5,47.0,2310.0,484.0,1126.0,447.0,2.2083,INLAND
2684,-118.37,34.2,34.0,2199.0,609.0,2488.0,597.0,2.9861,<1H OCEAN
2685,-117.84,34.63,5.0,6739.0,1251.0,4614.0,1266.0,4.002,INLAND
2686,-122.41,37.64,38.0,1204.0,268.0,921.0,247.0,4.4464,NEAR OCEAN
2687,-117.9,34.13,5.0,1126.0,316.0,819.0,311.0,1.5,<1H OCEAN
2688,-121.87,39.75,22.0,1707.0,296.0,822.0,297.0,3.6625,INLAND
2689,-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2.9306,INLAND
2690,-121.87,37.32,39.0,1839.0,471.0,1528.0,456.0,2.6818,<1H OCEAN
2691,-118.45,33.99,52.0,1829.0,472.0,779.0,424.0,3.1607,<1H OCEAN
2692,-119.5,34.35,39.0,308.0,38.0,59.0,21.0,11.7794,NEAR OCEAN
2693,-117.92,33.91,33.0,2868.0,382.0,1204.0,412.0,6.1825,<1H OCEAN
2694,-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1.7298,INLAND
2695,-118.23,33.93,39.0,2065.0,532.0,2015.0,535.0,0.8478,<1H OCEAN
2696,-119.79,36.76,52.0,2408.0,498.0,1361.0,465.0,2.1055,INLAND
2697,-120.45,34.96,21.0,2121.0,445.0,2211.0,463.0,4.0603,<1H OCEAN
2698,-121.96,37.95,13.0,3216.0,765.0,1627.0,715.0,3.0859,INLAND
2699,-117.09,32.8,36.0,2163.0,367.0,915.0,360.0,4.7188,NEAR OCEAN
2700,-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,<1H OCEAN
2701,-122.19,39.74,39.0,4179.0,814.0,2111.0,809.0,2.3507,INLAND
2702,-122.45,37.9,30.0,3763.0,717.0,1292.0,632.0,8.4888,NEAR BAY
2703,-122.06,37.86,16.0,5187.0,1014.0,1512.0,986.0,4.4551,NEAR BAY
2704,-120.5,38.87,10.0,81.0,41.0,55.0,16.0,4.9583,INLAND
2705,-120.41,34.87,15.0,1534.0,251.0,761.0,240.0,4.9028,<1H OCEAN
2706,-117.76,34.13,8.0,16759.0,2274.0,7249.0,2156.0,7.4837,INLAND
2707,-121.32,36.79,30.0,516.0,90.0,288.0,95.0,3.6333,INLAND
2708,-121.96,37.53,23.0,2215.0,475.0,1278.0,492.0,4.2955,<1H OCEAN
2709,-124.09,40.92,12.0,2497.0,491.0,1153.0,462.0,2.8182,NEAR OCEAN
2710,-121.49,37.94,31.0,1860.0,394.0,1848.0,293.0,2.2891,INLAND
2711,-117.26,33.18,9.0,4540.0,793.0,2235.0,746.0,4.5781,NEAR OCEAN
2712,-115.51,33.12,21.0,1024.0,218.0,890.0,232.0,2.101,INLAND
2713,-117.88,33.74,16.0,1444.0,446.0,2329.0,441.0,3.1691,<1H OCEAN
2714,-122.42,37.78,52.0,989.0,425.0,634.0,341.0,2.4414,NEAR BAY
2715,-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,NEAR BAY
2716,-116.96,34.94,20.0,2355.0,467.0,1198.0,428.0,3.9934,INLAND
2717,-117.95,33.84,34.0,1229.0,215.0,1035.0,218.0,3.5455,<1H OCEAN
2718,-121.93,37.71,26.0,4822.0,845.0,2288.0,805.0,4.2281,<1H OCEAN
2719,-121.77,37.22,16.0,1617.0,306.0,667.0,264.0,4.5221,<1H OCEAN
2720,-121.96,38.34,14.0,3035.0,680.0,1597.0,663.0,3.6036,INLAND
2721,-121.32,36.42,20.0,1054.0,269.0,1219.0,273.0,3.0437,<1H OCEAN
2722,-118.44,33.98,21.0,18132.0,5419.0,7431.0,4930.0,5.3359,<1H OCEAN
2723,-124.17,40.8,52.0,1606.0,419.0,891.0,367.0,1.585,NEAR OCEAN
2724,-122.23,37.45,34.0,4177.0,723.0,1586.0,660.0,5.0457,NEAR OCEAN
2725,-117.15,34.48,31.0,265.0,55.0,186.0,55.0,2.125,INLAND
2726,-117.98,34.14,24.0,1596.0,388.0,1329.0,352.0,3.0417,INLAND
2727,-120.95,37.59,29.0,1727.0,439.0,1063.0,386.0,1.8929,INLAND
2728,-121.95,37.35,48.0,1246.0,294.0,697.0,284.0,3.6118,<1H OCEAN
2729,-122.38,37.34,33.0,1054.0,209.0,400.0,161.0,7.7773,NEAR OCEAN
2730,-121.47,38.68,19.0,946.0,182.0,474.0,173.0,5.0155,INLAND
2731,-118.45,34.19,11.0,2479.0,900.0,2466.0,855.0,2.2264,<1H OCEAN
2732,-121.88,37.26,25.0,3025.0,689.0,1755.0,661.0,3.8893,<1H OCEAN
2733,-121.8,40.34,26.0,4815.0,910.0,1341.0,539.0,2.881,INLAND
2734,-121.82,37.39,37.0,4137.0,636.0,1569.0,578.0,6.1008,<1H OCEAN
2735,-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,INLAND
2736,-115.56,32.79,20.0,2372.0,835.0,2283.0,767.0,1.1707,INLAND
2737,-122.49,37.7,36.0,1946.0,340.0,828.0,313.0,5.2811,NEAR OCEAN
2738,-118.37,34.03,37.0,1236.0,,966.0,292.0,3.0694,<1H OCEAN
2739,-118.39,34.15,36.0,2696.0,713.0,905.0,659.0,3.1146,<1H OCEAN
2740,-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,INLAND
2741,-117.89,33.66,33.0,3595.0,785.0,1621.0,732.0,4.1372,<1H OCEAN
2742,-121.37,38.56,19.0,6308.0,1167.0,3012.0,1112.0,2.9464,INLAND
2743,-118.2,33.85,46.0,1854.0,462.0,1360.0,429.0,2.4844,<1H OCEAN
2744,-120.46,37.31,26.0,3170.0,572.0,1524.0,565.0,3.48,INLAND
2745,-120.94,37.65,13.0,5075.0,978.0,3033.0,838.0,3.0577,INLAND
2746,-121.79,37.66,22.0,14701.0,2210.0,6693.0,2232.0,5.98,INLAND
2747,-122.08,40.64,14.0,3099.0,519.0,1447.0,494.0,4.0132,INLAND
2748,-118.41,34.02,34.0,1430.0,357.0,805.0,362.0,3.3462,<1H OCEAN
2749,-118.3,33.97,46.0,1425.0,317.0,1140.0,304.0,3.375,<1H OCEAN
2750,-118.42,34.16,46.0,54.0,9.0,20.0,6.0,0.536,<1H OCEAN
2751,-121.88,37.44,17.0,1621.0,299.0,1028.0,293.0,5.2722,<1H OCEAN
2752,-118.17,34.19,45.0,1790.0,316.0,1035.0,312.0,4.0985,<1H OCEAN
2753,-116.86,32.87,17.0,5799.0,921.0,2630.0,843.0,5.0524,<1H OCEAN
2754,-118.13,33.86,37.0,2259.0,425.0,1183.0,413.0,5.1805,<1H OCEAN
2755,-119.24,35.77,28.0,1737.0,521.0,1764.0,514.0,1.7813,INLAND
2756,-121.67,36.93,22.0,569.0,132.0,542.0,125.0,2.1875,<1H OCEAN
2757,-121.94,37.31,5.0,2364.0,578.0,1102.0,502.0,5.2642,<1H OCEAN
2758,-119.33,36.32,23.0,3137.0,628.0,1446.0,548.0,2.5,INLAND
2759,-117.23,32.8,27.0,1297.0,355.0,776.0,337.0,2.4643,NEAR OCEAN
2760,-121.27,37.96,41.0,461.0,101.0,382.0,79.0,1.275,INLAND
2761,-118.19,34.13,50.0,1309.0,302.0,883.0,293.0,3.1287,<1H OCEAN
2762,-122.52,37.88,52.0,176.0,50.0,88.0,46.0,3.8068,NEAR BAY
2763,-118.11,33.9,35.0,1323.0,269.0,1084.0,240.0,5.0753,<1H OCEAN
2764,-121.76,38.57,11.0,15018.0,3008.0,7984.0,2962.0,3.1371,INLAND
2765,-116.97,33.78,24.0,2680.0,606.0,1728.0,527.0,2.535,INLAND
2766,-117.17,32.75,28.0,1514.0,384.0,540.0,352.0,2.1532,NEAR OCEAN
2767,-118.4,33.87,38.0,2398.0,431.0,911.0,392.0,5.2319,<1H OCEAN
2768,-118.41,34.03,24.0,3711.0,1192.0,1764.0,1147.0,3.1642,<1H OCEAN
2769,-122.63,38.24,45.0,1615.0,338.0,823.0,327.0,2.5179,<1H OCEAN
2770,-120.59,37.59,36.0,291.0,48.0,124.0,47.0,5.6945,INLAND
2771,-120.98,38.34,27.0,3471.0,653.0,1793.0,600.0,3.5508,INLAND
2772,-118.37,33.93,10.0,199.0,41.0,61.0,56.0,2.8958,<1H OCEAN
2773,-118.28,34.17,52.0,2332.0,433.0,1135.0,440.0,5.5658,<1H OCEAN
2774,-118.21,34.04,47.0,1306.0,391.0,1499.0,346.0,2.2788,<1H OCEAN
2775,-122.4,37.76,52.0,4265.0,912.0,1555.0,836.0,4.119,NEAR BAY
2776,-118.4,34.14,45.0,417.0,89.0,187.0,88.0,5.1377,<1H OCEAN
2777,-121.53,38.56,39.0,2438.0,483.0,1103.0,472.0,2.9375,INLAND
2778,-121.89,37.25,23.0,2705.0,449.0,1180.0,442.0,6.0791,<1H OCEAN
2779,-119.65,36.35,38.0,3148.0,568.0,1378.0,537.0,2.8788,INLAND
2780,-117.95,35.13,4.0,2630.0,502.0,1150.0,422.0,4.25,INLAND
2781,-121.96,38.02,35.0,2691.0,542.0,1409.0,505.0,3.016,INLAND
2782,-122.04,38.24,22.0,2761.0,757.0,2612.0,641.0,1.6875,INLAND
2783,-122.11,37.14,29.0,3201.0,640.0,1722.0,570.0,4.4597,NEAR OCEAN
2784,-117.3,34.12,50.0,1629.0,437.0,1581.0,394.0,2.2019,INLAND
2785,-122.58,38.46,15.0,2936.0,517.0,1182.0,501.0,3.3981,<1H OCEAN
2786,-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,NEAR BAY
2787,-118.15,34.67,5.0,12317.0,2953.0,6291.0,2654.0,3.5732,INLAND
2788,-118.19,33.82,11.0,872.0,203.0,422.0,221.0,4.6364,NEAR OCEAN
2789,-121.46,38.55,40.0,2077.0,435.0,1454.0,385.0,2.0074,INLAND
2790,-117.99,33.66,29.0,1330.0,293.0,613.0,236.0,4.6591,<1H OCEAN
2791,-118.27,33.76,46.0,22.0,11.0,32.0,7.0,3.125,NEAR OCEAN
2792,-117.28,32.83,34.0,2392.0,653.0,933.0,619.0,3.7306,NEAR OCEAN
2793,-118.34,33.93,33.0,4294.0,1224.0,4512.0,1189.0,2.8304,<1H OCEAN
2794,-119.55,36.72,6.0,1186.0,234.0,1135.0,218.0,2.1515,INLAND
2795,-116.48,33.94,10.0,3254.0,913.0,923.0,486.0,1.8,INLAND
2796,-120.93,39.96,15.0,1666.0,351.0,816.0,316.0,2.9559,INLAND
2797,-114.65,33.6,28.0,1678.0,322.0,666.0,256.0,2.9653,INLAND
2798,-122.48,37.75,48.0,2555.0,548.0,1285.0,482.0,3.7734,NEAR BAY
2799,-117.85,34.1,22.0,5179.0,944.0,2315.0,884.0,4.51,<1H OCEAN
2800,-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,NEAR BAY
2801,-120.81,38.73,38.0,2005.0,385.0,882.0,353.0,2.5104,INLAND
2802,-122.26,37.78,52.0,970.0,217.0,528.0,208.0,3.3438,NEAR BAY
2803,-118.47,33.99,41.0,1146.0,310.0,833.0,270.0,2.5938,<1H OCEAN
2804,-116.39,33.82,15.0,11115.0,2257.0,4122.0,1653.0,2.7219,INLAND
2805,-117.85,33.79,46.0,1846.0,383.0,867.0,336.0,3.4234,<1H OCEAN
2806,-122.27,37.89,52.0,1978.0,293.0,723.0,272.0,5.3989,NEAR BAY
